"projectID","projectAcronym","name","country","city","role","activityType","SME","ecContribution","netEcContribution","totalCost","geolocation"
953138,"EMAPS-Cardio","EURICE EUROPEAN RESEARCH AND PROJECT OFFICE GMBH","DE","St Ingbert","participant","PRC","TRUE","497875","497875","0","49.2573337,7.046597"
953138,"EMAPS-Cardio","BIOFABICS LDA","PT","Porto","participant","PRC","TRUE","461710.99","461710.99","0","41.2078545,-8.5043857"
953138,"EMAPS-Cardio","BIOTALENTUM TUDASFEJLESZTO KFT","HU","Goedoello","participant","PRC","TRUE","1121875","1121875","0","47.6041048,19.3729952"
953138,"EMAPS-Cardio","VALSTYBINIS MOKSLINIU TYRIMU INSTITUTAS INOVATYVIOS MEDICINOS CENTRAS","LT","Vilnius","participant","REC","false","736250","736250","0","54.753815149999994,25.28121056440007"
953138,"EMAPS-Cardio","FUNDACIO EURECAT","ES","Cerdanyola Del Valles (Barcelona)","participant","REC","false","405000","405000","0","41.4910324,2.1374969"
953138,"EMAPS-Cardio","CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS","FR","Paris","coordinator","REC","false","719386.76","719386.76","0","48.84755265,2.26404020346787"
953138,"EMAPS-Cardio","INOCURE SRO","CZ","Praha","participant","PRC","TRUE","435208","435208","0","50.0921062,14.43183"
965367,"PlasticsFatE","UNIVERSITA DEGLI STUDI DI ROMA TOR VERGATA","IT","Roma","participant","HES","false","154060","154060","154060","41.8514639,12.6295217"
965367,"PlasticsFatE","INSTITUTO TECNOLOGICO DEL EMBALAJE, TRANSPORTE Y LOGISTICA","ES","Paterna","participant","REC","TRUE","299937.5","299937.5","299937.5","39.5039227,-0.4421013"
965367,"PlasticsFatE","INNOSIEVE DIAGNOSTICS BV","NL","Vlijmen","participant","PRC","TRUE","56187.5","56187.5","56187.5","51.70242,5.20933"
965367,"PlasticsFatE","REUTHER RUDOLF","DE","","participant","PRC","","239196.11","239196.11","239196.11","51.0834196,10.4234469"
965367,"PlasticsFatE","DECHEMA GESELLSCHAFT FUR CHEMISCHETECHNIK UND BIOTECHNOLOGIE","DE","Frankfurt","participant","REC","false","65171.01","65171.01","65171.01","50.113314450000004,8.644225420738616"
965367,"PlasticsFatE","FRIEDRICH-ALEXANDER-UNIVERSITAET ERLANGEN-NUERNBERG","DE","ERLANGEN","participant","HES","false","40625","40625","40625","49.597872100000004,11.004528231227573"
965367,"PlasticsFatE","UNIVERSITEIT LEIDEN","NL","Leiden","participant","HES","false","182233.75","182233.75","182233.75","52.1566349,4.4867397"
965367,"PlasticsFatE","FORSCHUNGSVERBUND BERLIN EV","DE","Berlin","participant","REC","false","192000","192000","192000","52.4309878,13.534391"
965367,"PlasticsFatE","ETHNICON METSOVION POLYTECHNION","EL","ATHINA","participant","HES","false","161250","161250","161250","38.9953683,21.9877132"
965367,"PlasticsFatE","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","participant","REC","false","250237.5","250237.5","250237.5","48.1322664,11.5296222"
965367,"PlasticsFatE","EUROPEAN RESEARCH SERVICES GMBH","DE","Muenster","participant","PRC","false","176055.45","176055.45","176055.45","51.9667372,7.5912843"
965367,"PlasticsFatE","HELMHOLTZ-ZENTRUM FUR UMWELTFORSCHUNG GMBH - UFZ","DE","Leipzig","participant","REC","false","312500","312500","312500","51.352181,12.4289558"
965367,"PlasticsFatE","ECAMRICERT SRL","IT","Monte Di Malo","participant","PRC","false","243750","243750","243750","45.6557006,11.3891192"
965367,"PlasticsFatE","UNIVERSITA DEGLI STUDI DI TORINO","IT","Torino","participant","HES","false","215005","215005","215005","45.0696399,7.6890729"
965367,"PlasticsFatE","FUNDACION GAIKER","ES","Zamudio","participant","REC","false","217025","217025","217025","43.2827605,-2.8623644"
965367,"PlasticsFatE","AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS","ES","Madrid","participant","REC","false","279340","279340","279340","40.4409945,-3.6878876"
965367,"PlasticsFatE","CONSIGLIO NAZIONALE DELLE RICERCHE","IT","Roma","participant","REC","false","239500","239500","239500","41.9007644,12.5125083"
965367,"PlasticsFatE","UNIVERSITAIR MEDISCH CENTRUM UTRECHT","NL","Utrecht","participant","HES","false","30475","30475","30475","52.0860132,5.1796596"
965367,"PlasticsFatE","OPTIMAT LIMITED","UK","GLASGOW","coordinator","PRC","TRUE","308134.19","308134.19","308134.19","55.8588741,-4.2323818"
965367,"PlasticsFatE","BUNDESANSTALT FUER MATERIALFORSCHUNG UND -PRUEFUNG","DE","Berlin","participant","REC","false","209150","209150","209150","52.4429847,13.2876934426926"
965367,"PlasticsFatE","UNIVERSITAET FUER BODENKULTUR WIEN","AT","Wien","participant","HES","false","169827.16","169827.16","169827.16","48.23659255,16.337481854887923"
965367,"PlasticsFatE","UNIVERSITE PARIS CITE","FR","Paris","participant","HES","false","208050","208050","208050","48.8519105,2.340093"
965367,"PlasticsFatE","UNIVERSITAT BAYREUTH","DE","Bayreuth","participant","HES","false","472721.08","472721.08","472721.08","49.9299581,11.5842515"
965367,"PlasticsFatE","UMWELTBUNDESAMT","DE","Dessau-Rosslau","participant","REC","false","116990","116990","116990","51.84259745,12.2394004870428"
965367,"PlasticsFatE","DET NATIONALE FORSKNINGSCENTER FOR ARBEJDSMILJØ","DK","Kobenhavn","participant","REC","false","180368.75","180368.75","180368.75","55.714356,12.547462"
965367,"PlasticsFatE","STATENS ARBEIDSMILJOINSTITUTT","NO","Oslo","participant","REC","false","392500","392500","392500","59.9330298,10.7146802"
965367,"PlasticsFatE","UNIVERZA V LJUBLJANI","SI","Ljubljana","participant","HES","false","148135","148135","148135","46.048973,14.5039794308021"
965367,"PlasticsFatE","STICHTING WAGENINGEN RESEARCH","NL","Wageningen","participant","REC","false","438827.5","438827.5","438827.5","51.9863279,5.6679366"
953183,"HARMLESS","BUNDESINSTITUT FUER RISIKOBEWERTUNG","DE","Berlin","participant","REC","false","453350","453350","453350","52.53038,13.2956688"
953183,"HARMLESS","SWANSEA UNIVERSITY","UK","Swansea","participant","HES","false","233135","233135","233135","51.6130052,-3.9810743651994"
953183,"HARMLESS","LUNDS UNIVERSITET","SE","Lund","participant","HES","false","128300","128300","128300","55.70632395,13.1945813996656"
953183,"HARMLESS","TEMAS SOLUTIONS GMBH","CH","Hausen","participant","PRC","false","383356.25","383356.25","383356.25","47.4570805,8.2139032"
953183,"HARMLESS","NEDERLANDSE ORGANISATIE VOOR TOEGEPAST NATUURWETENSCHAPPELIJK ONDERZOEK TNO","NL","Den Haag","participant","REC","false","852593.75","852593.75","852593.75","52.0822233,4.3257144"
953183,"HARMLESS","HELMHOLTZ ZENTRUM MUENCHEN DEUTSCHES FORSCHUNGSZENTRUM FUER GESUNDHEIT UND UMWELT GMBH","DE","Neuherberg","coordinator","REC","false","914375","914375","914375","48.9138794,10.903546"
953183,"HARMLESS","IDEACONSULT LIMITED LIABILITY COMPANY","BG","Sofia","participant","PRC","TRUE","315870","315870","315870","42.6933882,23.3224274"
953183,"HARMLESS","BUNDESANSTALT FUER ARBEITSSCHUTZ UND ARBEITSMEDIZIN","DE","Dortmund","participant","PUB","false","168925","168925","168925","51.4983242,7.4217796"
953183,"HARMLESS","COMMISSARIAT A L ENERGIE ATOMIQUE ET AUX ENERGIES ALTERNATIVES","FR","PARIS 15","participant","REC","false","230975","230975","230975","48.8397706,2.2739214"
953183,"HARMLESS","EUROPEAN RESEARCH SERVICES GMBH","DE","Muenster","participant","PRC","false","224375","224375","224375","51.9667372,7.5912843"
953183,"HARMLESS","MISVIK BIOLOGY OY","FI","Turku","participant","PRC","TRUE","478626.25","478626.25","478626.25","60.4527054,22.308214"
953183,"HARMLESS","AGENCIA ESTATAL CONSEJO SUPERIOR DE INVESTIGACIONES CIENTIFICAS","ES","Madrid","participant","REC","false","187145","187145","187145","40.4409945,-3.6878876"
953183,"HARMLESS","UNIWERSYTET GDANSKI","PL","GDANSK","participant","HES","false","226163.75","226163.75","226163.75","54.3998329,18.5680212"
953183,"HARMLESS","BASF SE","DE","Ludwigshafen Am Rhein","participant","PRC","false","754546.25","754546.25","754546.25","49.4955749,8.4319345"
953183,"HARMLESS","BIONANONET FORSCHUNGSGESELLSCHAFT MBH","AT","Graz","participant","REC","false","337512.5","337512.5","337512.5","47.06818315,15.446231799841517"
953183,"HARMLESS","Nouryon PULP AND PERFORMANCE CHEMICALS AB","SE","Bohus","participant","PRC","false","99150","99150","99150","58.384366549999996,11.440007290062216"
953183,"HARMLESS","DANMARKS TEKNISKE UNIVERSITET","DK","Kongens Lyngby","participant","HES","false","329151","329151","329151.25","55.7718649,12.5051413"
953183,"HARMLESS","KAROLINSKA INSTITUTET","SE","Stockholm","participant","HES","false","764940","764940","764940","59.3481714,18.0250493"
953183,"HARMLESS","STIFTELSEN CHALMERS INDUSTRITEKNIK","SE","Goteborg","participant","REC","TRUE","90175","90175","90175","57.6847377,11.9779502"
953183,"HARMLESS","DET NATIONALE FORSKNINGSCENTER FOR ARBEJDSMILJØ","DK","Kobenhavn","participant","REC","false","826420","826420","826420","55.714356,12.547462"
955830,"TOXIFATE","UNIVERSITY OF GALWAY","IE","Galway","coordinator","HES","false","274684.32","274684.32","274684.32","53.2757442,-9.0584583"
955830,"TOXIFATE","PROTOQSAR 2000 SL","ES","Valencia","participant","PRC","TRUE","250904.88","250904.88","250904.88","39.4699014,-0.3759513"
823981,"ActiTOX","OSPIN GMBH","DE","Berlin","participant","PRC","TRUE","55200","55200","55200","52.4837278,13.3549138"
823981,"ActiTOX","TECHNISCHE UNIVERSITAET WIEN","AT","Wien","participant","HES","false","124200","124200","124200","48.1990183,16.369949"
823981,"ActiTOX","ORTHOSERA GMBH","AT","Krems An Der Donau","participant","PRC","TRUE","36800","36800","36800","48.4076553,15.5846766"
823981,"ActiTOX","BIONEER A/S","DK","Hoersholm","participant","REC","false","0","0","0","55.869304,12.49639"
823981,"ActiTOX","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","coordinator","REC","false","188600","188600","188600","48.1322664,11.5296222"
823981,"ActiTOX","BIOFABICS LDA","PT","Porto","participant","PRC","TRUE","322000","322000","322000","41.2078545,-8.5043857"
823981,"ActiTOX","USTAV EXPERIMENTALNI MEDICINY AKADEMIE VED CESKE REPUBLIKY VEREJNA VYZKUMNA INSTITUCE","CZ","Praha 4","participant","REC","false","105800","105800","105800","50.016987,14.465530117460098"
823981,"ActiTOX","SZECHENYI ISTVAN EGYETEM","HU","Gyor","participant","HES","false","193200","193200","193200","47.6928426,17.628442"
823981,"ActiTOX","UNIVERSITAET GRAZ","AT","Graz","participant","HES","false","69000","69000","69000","47.0781741,15.4498951"
823981,"ActiTOX","INOCURE SRO","CZ","Praha","participant","PRC","TRUE","96600","96600","96600","50.0921062,14.43183"
814654,"MDOT","UNIWERSYTET MEDYCZNY IM KAROLA MARCINKOWSKIEGO W POZNANIU","PL","Poznan","participant","HES","false","896921.25","896921.25","896921.25","52.4094741,16.918422"
814654,"MDOT","DEMCON PRODUCTION BV","NL","Enschede","thirdParty","PRC","false","0","179.38","0","52.237551,6.8443635"
814654,"MDOT","MATHYS AG BETTLACH","CH","Bettlach","participant","PRC","false","102632.25","102632.25","146617.5","47.1959096,7.4289539"
814654,"MDOT","DEMCON LIFE SCIENCES & HEALTHEINDHOVEN B.V.","NL","Best","thirdParty","PRC","false","0","262500","0","51.4994934,5.4112795"
814654,"MDOT","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","coordinator","REC","false","1392682.5","1392682.5","1392682.5","48.1322664,11.5296222"
814654,"MDOT","ADJUTEM GMBH","DE","Bad Zwischenahn","thirdParty","PRC","TRUE","0","3062.5","0","53.185155,8.0034877"
814654,"MDOT","MEDIZINISCHE HOCHSCHULE HANNOVER","DE","Hannover","participant","HES","false","801140","801140","801140","52.38359095,9.8043497513613"
814654,"MDOT","UNIVERSITAT LINZ","AT","Linz","participant","HES","false","725277.5","725277.5","725277.5","48.3377492,14.3186878"
814654,"MDOT","CERES GMBH EVALUATION & RESEARCH","DE","Lorrach","thirdParty","PRC","TRUE","0","5250","0","51.0834196,10.4234469"
814654,"MDOT","DEMCON FLEX CENTER BV","NL","Enschede","thirdParty","PRC","false","0","4595.94","0","52.237551,6.8443635"
814654,"MDOT","UNIVERSITY OF LEEDS","UK","Leeds","participant","HES","false","510582.5","510582.5","510582.5","53.7089266,-1.5523263"
814654,"MDOT","DEMCON MACAWI RESPIRATORY SYSTEMS BV","NL","Enschede","participant","PRC","false","735875","451422.55","1051250","52.2378102,6.8441763"
814654,"MDOT","UNIVERSITE DU LUXEMBOURG","LU","ESCH-SUR-ALZETTE","participant","HES","false","577981.25","577981.25","577981.25","49.6159296,6.1223491"
814654,"MDOT","AC AIRCONTROLS GMBH","DE","Kempen","thirdParty","PRC","false","0","295426.25","0","51.3726215,6.4339879"
814654,"MDOT","UNIVERSITY OF SOUTHAMPTON","UK","Southampton","participant","HES","false","546610","546610","546610","50.92996995,-1.39643013613604"
814654,"MDOT","DEMCON LIFE SCIENCES & HEALTH ENSCHEDE BV","NL","Enschede","thirdParty","PRC","false","0","1286.25","0","52.237551,6.8443635"
814654,"MDOT","ACMIT GMBH","AT","Wiener Neustadt","participant","OTH","TRUE","863437.5","863437.5","863437.5","47.837167550000004,16.25236754975878"
814654,"MDOT","BORM NANOCONSULT HOLDING BV","NL","SPAUBEEK","participant","PRC","TRUE","227500","227500","325000","50.8835269,5.7484011"
814654,"MDOT","MANEGOLD CHRISTOPH","DE","","participant","PRC","","323750","20011.25","462500","51.2386216,6.730014420129832"
814654,"MDOT","FUNDACION CIDETEC","ES","San Sebastian","participant","REC","false","600500","600500","600500","43.3224219,-1.9838888"
814654,"MDOT","DEMCON BUNOVA B.V.","NL","Enschede","thirdParty","PRC","false","0","15890.88","0","52.237551,6.8443635"
824070,"CONNECT","THE UNIVERSITY OF SHEFFIELD","UK","Sheffield","participant","HES","false","1010307.5","1010307.5","1010307.5","53.381669,-1.48923160882105"
824070,"CONNECT","FFUND BV","NL","Abcoude","participant","PRC","TRUE","176250","176250","176250","52.336424,4.8849717"
824070,"CONNECT","AALTO KORKEAKOULUSAATIO SR","FI","Espoo","participant","HES","false","903680","903680","903680","60.18734485,24.826497936777006"
824070,"CONNECT","UNIVERSITE DU LUXEMBOURG","LU","ESCH-SUR-ALZETTE","participant","HES","false","1247005","1247005","1247005","49.6159296,6.1223491"
824070,"CONNECT","ERASMUS UNIVERSITAIR MEDISCH CENTRUM ROTTERDAM","NL","Rotterdam","participant","HES","false","842500","842500","842500","51.9100181,4.4659629"
824070,"CONNECT","TECHNISCHE UNIVERSITEIT EINDHOVEN","NL","Eindhoven","coordinator","HES","false","1675000","1675000","1675000","51.4468773,5.49042495025742"
824070,"CONNECT","KATHOLIEKE UNIVERSITEIT LEUVEN","BE","Leuven","participant","HES","false","953125","953125","953125","50.8780592,4.699407640209"
685817,"HISENTS","SLOVENSKA TECHNICKA UNIVERZITA V BRATISLAVE","SK","Bratislava","participant","HES","false","508745","508745","508745","48.1548901,17.1178281260007"
685817,"HISENTS","TECHNISCHE UNIVERSITAET WIEN","AT","Wien","participant","HES","false","368750","368750","368750","48.1990183,16.369949"
685817,"HISENTS","FRAUNHOFER GESELLSCHAFT ZUR FORDERUNG DER ANGEWANDTEN FORSCHUNG EV","DE","Munchen","participant","REC","false","899990","899990","899990","48.1322664,11.5296222"
685817,"HISENTS","FUNDACIO INSTITUT CATALA DE NANOCIENCIA I NANOTECNOLOGIA","ES","CERDANYOLA DEL VALLES","participant","REC","false","341250","341250","341250","41.5008155,2.0905975"
685817,"HISENTS","STIFTELSEN NILU","NO","Kjeller","participant","REC","false","300000","300000","300000","59.97443,11.048794"
685817,"HISENTS","UNIVERSITY OF LEEDS","UK","Leeds","coordinator","HES","false","1411205","1411205","1411205","53.7089266,-1.5523263"
685817,"HISENTS","TEL AVIV UNIVERSITY","IL","Tel Aviv","participant","HES","false","631875","631875","631875","32.1088611,34.7950946"
685817,"HISENTS","Blueprint Product Design Ltd","UK","Keighley","participant","PRC","TRUE","500050","500050","500050","53.8651027,-1.9082256"
685817,"HISENTS","BIOMEDICINSKE CENTRUM SLOVENSKEJ AKADEMIE VIED,  VEREJNA VYSKUMNA INSTITUCIA","SK","Bratislava","participant","REC","false","300000","300000","300000","48.167471,17.0715649"
685817,"HISENTS","UNIVERSITY COLLEGE CORK -  NATIONAL UNIVERSITY OF IRELAND, CORK","IE","Cork","participant","HES","false","800960","800960","800960","51.81614165,-8.393616325628448"
685817,"HISENTS","UNIVERSITAT DES SAARLANDES","DE","Saarbrucken","participant","HES","false","270000","270000","270000","49.2547886,7.0370447"
681870,"OCLD","THE HEBREW UNIVERSITY OF JERUSALEM","IL","Jerusalem","coordinator","HES","false","2118175","2118175","2118175","31.77293975,35.1979949541527"
825759,"ENDpoiNTs","THE UNIVERSITY OF QUEENSLAND","AU","Brisbane","participant","HES","false","0","0","156250","-27.4976036,153.0079711"
825759,"ENDpoiNTs","STICHTING VU","NL","Amsterdam","participant","HES","false","926776.25","926776.25","926776.25","52.3347068,4.8664359"
825759,"ENDpoiNTs","UPPSALA UNIVERSITET","SE","Uppsala","coordinator","HES","false","1048433.94","1048433.94","1048433.94","59.8499725,17.6332425"
825759,"ENDpoiNTs","INSTITUT DU CERVEAU ET DE LA MOELLE EPINIERE","FR","Paris","participant","REC","false","315525","315525","315525","48.8402123,2.3631998"
825759,"ENDpoiNTs","IUF - LEIBNIZ-INSTITUT FUR UMWELTMEDIZINISCHE FORSCHUNG GMBH","DE","Dusseldorf","participant","OTH","false","1071300","1071300","1071300","51.205450850000005,6.786236669272329"
825759,"ENDpoiNTs","UNIVERSIDAD COMPLUTENSE DE MADRID","ES","Madrid","participant","HES","false","199375","199375","199375","40.4343404,-3.7340644"
825759,"ENDpoiNTs","UMEA UNIVERSITET","SE","Umea","participant","HES","false","198750","198750","198750","63.8256568,20.2630745"
825759,"ENDpoiNTs","MURDOCH CHILDRENS RESEARCH INSTITUTE","AU","Parkville","participant","REC","false","0","0","195995","-31.9821789,150.867003"
825759,"ENDpoiNTs","UNIVERSITA DEGLI STUDI DI MILANO","IT","Milano","participant","HES","false","898517.5","898517.5","898517.5","45.4600626,9.1946599782806"
825759,"ENDpoiNTs","KAROLINSKA INSTITUTET","SE","Stockholm","participant","HES","false","231744.81","231744.81","231744.81","59.3481714,18.0250493"
825759,"ENDpoiNTs","UNIVERSITY OF MELBOURNE","AU","Melbourne","participant","HES","false","0","0","195995","-37.8142175,144.9631608"
825759,"ENDpoiNTs","UNIVERSITAT KONSTANZ","DE","Konstanz","participant","HES","false","300000","300000","300000","47.690251,9.1867226"
825759,"ENDpoiNTs","BRUNEL UNIVERSITY LONDON","UK","Uxbridge","participant","HES","false","112500","112500","112500","51.5449509,-0.4816671"
825759,"ENDpoiNTs","UNIVERSITEIT UTRECHT","NL","Utrecht","participant","HES","false","632133.75","632133.75","632133.75","52.0851807,5.1754514"
825759,"ENDpoiNTs","GREEN TOX GMBH","CH","Zurich","participant","PRC","TRUE","411890","411890","553606.25","47.398731549999994,8.537444595495568"
825759,"ENDpoiNTs","MUSEUM NATIONAL D'HISTOIRE NATURELLE","FR","Paris","thirdParty","HES","false","0","94682.5","0","48.8443464,2.3562118"
825759,"ENDpoiNTs","CENTRE NATIONAL DE LA RECHERCHE SCIENTIFIQUE CNRS","FR","Paris","participant","REC","false","315437.5","220755","315437.5","48.84755265,2.26404020346787"
825759,"ENDpoiNTs","ICAHN SCHOOL OF MEDICINE AT MOUNT SINAI","US","New York","participant","HES","false","124972.5","124972.5","124972.5","43.1561681,-75.8449946"
